accession,abundance WT,abundance FRDA,p-value
Q9Y4B6,108239.93557389187,87839.75979235547,0.4137715580021788
Q86W50,104218.80980818647,114350.22932203661,0.44233354341374975
O75368,1362316.5418143598,1229560.72077532,0.4592017069231481
Q9UMR2,372887.67932704,429239.26883769763,0.5495442473758778
O95295,104283.22605868161,117740.57582922967,0.48798069842837116
Q15052,87383.57895849308,77471.69858418407,0.4237768184220216
B0I1T2,86524.34782426908,98028.83880612905,0.5463480417136531
P49588,1582872.07680556,1776688.59090848,0.4961678957612907
Q00610,6730381.912794043,7898316.897323263,0.5015958284928407
P52907,2924315.973778253,2604285.1388156065,0.4770088482050273
O95433,1900310.220321307,1749736.56667479,0.46037513181899986
Q6UB35,17814.967141001733,14287.004817849067,0.4819348963436652
O60841,734768.1592026764,761247.10709028,0.47123943000905366
O00161,66746.4975263726,57028.65512959826,0.4514616218088871
O43719,70673.04950714094,68334.0041138985,0.46702011117664866
O14777,96806.9539371266,81381.15971352474,0.4621772733077083
Q8IYI6,58406.87139232171,73038.46287996403,0.600915192092653
Q49AR2,44586.62584298017,40402.5184566398,0.49009532746853224
O14602,822023.8474340675,938784.3155065883,0.4674053932931797
Q96C19,433488.16204280633,471357.6527035797,0.43133735493156605
P18615,57955.57140831087,43356.6402185502,0.4142055659662786
Q96IU4,800506.3379001316,890987.7906782258,0.5662301356591687
Q29RF7,194297.87464416667,175950.51357729433,0.5430276261475984
P10398,98109.39874866413,74335.49355593529,0.37525354947036343
P13473,188118.06867468404,153637.10894856867,0.44458028463095217
Q86WR0,126005.16095496934,116753.53934833733,0.47602191446164915
Q7LG56,311698.175600924,342521.4576520243,0.45532822627656416
Q9NQR4,586156.3714534839,551343.662765744,0.491577675198074
P55769,262593.3390890893,279224.341804369,0.4598014089806581
Q92598,3507758.4068043567,2872297.0242402665,0.43636210422633137
O00567,95174.31714542,104447.98617706161,0.43717733330273423
O14933,961035.0568527082,809713.0276307566,0.4909946614753889
Q6L8Q7,334124.3036217973,295455.2396804867,0.46436536662763733
P14618,32289346.533776235,35597137.04717636,0.4700873022244973
Q13576,282825.03827383,298272.555739718,0.49627137545202177
P04233,594221.842285348,650197.181899315,0.47908577631055055
Q00653,286104.0767822917,322032.95983071334,0.5593406760758178
P42285,434245.6601839757,377171.21202591475,0.4208537419058467
Q9BPX5,699752.5373920271,615450.1718105497,0.45528012593081574
O15347,312859.6632343403,274676.794081987,0.5040820437259732
O75533,534978.7625740586,443821.090861582,0.45231163368293803
O95229,26513.586198554836,21421.79731972607,0.4410041571175762
P16298,107432.7581352102,81866.2351152659,0.4854710397166471
P11586,3068845.25826581,2422707.6674812003,0.40563183163605915
Q9UHX1,227609.01883415168,240282.46383309268,0.4857702776713134
Q00403,99944.04437613605,83652.82025876605,0.39096347934789427
P61024,131493.952112657,112930.01342986827,0.4869715492368543
Q8N8N7,66968.8784673522,82488.66078386981,0.4633528121727178
Q14653,170455.72226070435,150367.67977543667,0.4882641660699623
Q7L775,50508.22567486317,53892.44127635233,0.4827848265531305
P49642,101689.609534475,91845.3097225507,0.449376886043756
Q9Y4C1,28279.989734998202,32929.133780654935,0.5665871046674621
Q6P5R6,1555614.1356621142,1803521.8809985935,0.5538461841292599
Q9NW64,42432.4801248019,38763.86425014206,0.5415572052970893
Q00688,1219674.00218977,1313993.1833188934,0.5090569795849528
Q14657,190225.69004088966,214149.43914051334,0.5507159042933107
P53990,289657.54767557234,315441.242522137,0.5555755539699212
O15144,4100613.7797861495,3653572.2842930504,0.5176399695441418
Q9NP72,67334.96673868013,74279.8430886056,0.5242451106921306
O60664,3256140.0721853436,2897605.2966791205,0.5133182652110484
Q9NRR5,130190.29874041001,119371.42961843566,0.4487762938514922
P04406,120628392.43011694,104326772.67549646,0.45850614212935575
P78362,32416.23677717287,37066.48116326557,0.6007366233860041
Q93009,622255.4246620099,519072.53935592965,0.4049758848535979
Q13561,469631.24930536066,510646.5073608637,0.5262640124445412
Q53QZ3,172899.882843648,152612.07259105434,0.4570030120828621
P49327,6756352.448765223,8021000.235563722,0.5849287454558423
P13796,88455248.38635053,98369810.6906269,0.4854770055638569
P43378,56721.77607046687,38969.7969631077,0.4245650553416008
P06454,18853208.131567597,15074139.993030502,0.4567889911398519
Q92541,132646.32995498492,102194.72132286521,0.46403907028918456
Q99598,1404377.7233074233,1640402.17383526,0.4626328515384103
Q5T3I0,6756.25765060544,8310.054205334744,0.4450738783522276
Q92620,114843.40562056389,102578.96336555347,0.45073005118708015
P42025,218752.17606160932,183923.99098881567,0.42449954705309534
Q9H773,594571.5333954747,645236.7150301342,0.5273957118374035
Q8ND24,41728.23849294093,47162.6239321584,0.5712093725398124
Q92878,317184.118338185,284491.1526812593,0.4619322145294437
Q5VTR2,151343.45090201494,124926.11989455466,0.4046542708662227
Q9H0A0,284465.02812980535,230350.99391825366,0.3980453654906413
Q9BPX3,472802.251529411,402409.98858151067,0.45116068206416404
Q9P107,389004.9715761363,329953.02389367734,0.4353516933733911
Q15181,6721649.893911444,5737722.840731683,0.46700756342361627
P27797,13164982.016346566,11445345.333844198,0.4834730607892015
Q9Y3A5,178014.52403442832,202831.89660129635,0.45550238679863125
Q96MW5,123960.32051016968,106616.81438432021,0.6479078531799457
Q14166,1132456.1233110155,1279140.9960352967,0.5189821813988807
O43598,1137227.4192494529,988745.7086827531,0.4630937089676664
Q9UKF6,278987.5080094743,256708.76284625437,0.4928439762246486
O95400,85243.70935394027,78842.29005512876,0.4848797599268681
P61457,278631.51304728433,226365.556406102,0.3955707708567199
P43243,346841.6261393563,395026.470010835,0.5584811540363961
O00584,466693.1523759574,392457.0554539713,0.4442000293880595
Q9Y2X7,230366.5652790653,256989.047880895,0.557191008454698
P41567,748092.4928763752,690906.6469837144,0.49060842684802974
P16591,14011.773409470761,15862.454736719666,0.8222307868682592
Q8IWZ3,58652.9341036637,52435.65862263073,0.4894769136464036
Q9UHV9,972626.8996147002,845235.7516673211,0.49767845090335466
P47756,2156186.0919155665,2044681.4408383935,0.49513543326642856
Q9Y5Y2,389903.4715538784,347360.38589135866,0.5061328544817048
Q9BV44,53433.35433296513,62038.17123665123,0.4727407369333386
P54577,2290358.24586398,2658927.7241722667,0.5371057631665201
P42704,812803.156530037,941513.8584798886,0.5217860425469101
Q9Y2X3,150328.50492706033,176735.92876290064,0.49097697488792474
Q9H2P0,24553.471646695096,25608.148987812136,0.5199487284241321
Q9UID3,91442.90867947003,108954.50667608737,0.5542349978155681
O14545,34161.9512161974,26381.3594694113,0.45965999930462226
Q9BVL2,166322.96633467067,153008.26437060433,0.5094422253828099
Q52LJ0,420721.8325821043,441930.29904119734,0.4995079612309761
P22314,4309481.115611217,4725449.189470329,0.538299699728553
Q01780,32673.141874192002,36324.821979697364,0.6103818979456037
Q96EK5,51011.05902459083,42591.69408352933,0.4198221310197122
Q9BZK7,194219.54410462864,180672.99723978233,0.5272890721228927
Q08AM6,72362.03711518676,82634.04160000663,0.5842377638354632
P18621,5333993.2534331335,5918412.102976956,0.4998547866758109
Q9UBQ7,1028381.189225757,914862.9951551153,0.49775245672125545
Q9BWH6,133191.27617578369,157859.989213341,0.4646669149178833
O95602,31759.551085773302,27758.2103303856,0.5223444482475175
Q8WXI9,56138.08892334793,64021.69969264829,0.46086754973999516
Q96GM5,147374.418854519,116823.12138397766,0.4768653991809243
Q15843,918986.9666583743,839026.7891913053,0.5510852891179121
Q9UBS4,300786.546826798,264999.298255384,0.4907953100857084
Q6NYC1,73128.57925152247,68085.07950152147,0.5331757459307255
P01111,76710.01321683133,84927.06596850742,0.4906600055588604
Q6ZUJ8,81802.47702521943,88667.2822936236,0.5109457736727484
O95372,451671.1036882177,394644.3429272847,0.5023239202558829
Q02218,63661.78353462877,74817.4222725475,0.5612850643230025
O60645,29895.136099845768,33174.01772787404,0.6106213331451495
Q15819,741023.9494167079,678566.1347883017,0.5650221760347569
Q9H446,213039.94588046768,193403.85647063865,0.5396822834955344
P32929,838109.3976404137,968914.0438246097,0.5285420375424675
Q9UJX6,170413.89910689532,148771.74219643767,0.5395410200994765
P36551,341023.7083038317,307543.07874580397,0.6399579055389666
O75935,155564.569553145,168311.182348837,0.4633379336017403
Q8IXW5,63341.19682315277,74748.94084759144,0.6782472758797733
P06132,608543.1719844557,543898.937394375,0.5087233152349627
O14964,100207.61807036266,94020.5879362971,0.48643571088108895
Q9HCC0,115220.28315376163,137155.34132160307,0.487117722152595
Q99570,71144.5225087443,68126.35741852234,0.4987217324545404
P11836,125041.63954245967,114806.26540556514,0.51668377940415
Q13907,496618.61788767506,549756.2325686951,0.5121084748217626
Q53GS9,111180.1189780011,92002.63005448623,0.4858513293728729
Q9Y4X5,60793.399187370575,71718.36842577446,0.5453054056299567
Q13618,244650.52440117602,219163.008020062,0.5314046117665374
Q14677,155833.23178185965,129729.39674876035,0.4920540316814263
Q12982,50299.569418357896,36314.7518357177,0.4125667809489041
Q8TAG9,37450.77145443237,31572.682786457433,0.4709584249514042
Q9BT78,532756.7591578753,487262.3360635044,0.510470434259794
O95758,275297.55134798965,195155.03993967766,0.48517679569528166
Q3MHD2,197130.590689145,220316.64354265132,0.5603306956664917
P35908,117354.89576422173,77271.64596874783,0.465831467201807
Q8WX92,173267.09892465034,133912.18177214634,0.4700559612819312
P00390,714742.099535585,641512.8235647586,0.48904423880684966
Q9H269,56058.64935421377,52296.73477050753,0.5545305815149939
P99999,988477.3385260421,870496.5756605823,0.5012773431687472
O95466,271042.639542656,204048.12604969201,0.4722966293942162
Q9Y224,958396.6918981437,1081875.7651140166,0.6141144188405885
P04350,19303606.118065402,17192712.020839665,0.539605271189514
Q9HAS0,71273.440759555,79879.1883139494,0.6103046332040596
Q92538,372643.63600098994,306031.76712331997,0.45802452581600334
P83436,25983.1371534115,27845.37905958023,0.5355580681753517
Q16630,642720.6562403477,707667.2600681335,0.5888715870582741
O94888,241147.24448549165,216998.1602451613,0.5448556730761247
P49257,180773.64743590401,200636.73026831332,0.5795032161079575
P35606,2423609.2158880867,2129773.35325053,0.4891097241715491
Q6PID6,64412.99585468097,43181.505246657536,0.4780274924487583
Q8IUR7,81532.83618902853,67731.21363374054,0.4978274937071177
Q9BTT0,1957738.1307163134,1801485.3629491234,0.5328920386062143
Q9UQE7,127580.191763139,119962.63704082166,0.5183740341560386
Q9BV40,30405.885482711736,21561.39400439973,0.364715310945345
Q9NYB0,104944.7572389791,111318.04916918966,0.5483293292350124
Q9UL03,24257.666517161855,15030.112505437637,0.38103368077308725
O94906,27646.478349690533,30035.393362565603,0.5204402878620367
P11766,588714.9196791113,534947.8406237237,0.4960220863981331
Q68E01,263782.73282516707,158433.499876412,0.3910972821574861
Q9Y3D6,152373.726924426,127506.07939654899,0.46495945131523203
O43592,207588.5448906397,215044.13119873,0.5349741878167729
O60306,108236.96562868041,90639.9019613057,0.44968189602757547
O43399,669740.2806737795,633144.7639517497,0.5373969904014904
Q9H2K8,69811.56500702254,62342.765591749565,0.5349646074884215
O95236,80712.90178678396,93628.23084715292,0.615279739779804
P08237,544775.1690598147,575235.899136447,0.5352147366557969
Q13610,76242.364004394,64913.4659212685,0.4727167186665394
Q9NU19,81142.0758349937,89685.41175502779,0.5172908573492084
Q92503,84301.7002473435,98190.08286714443,0.5342028908855818
P11441,158180.8249565237,163407.09130795966,0.5460299454484553
Q9BZF1,88615.59641925273,77493.24289970942,0.506312655216222
Q9H3H3,60518.902094958794,68419.53801234749,0.6120147064297372
O43242,2204288.35104902,1926399.6415397169,0.5072284043199974
O60271,56005.149183354464,44632.82039470927,0.5029189961442861
P61019,119459.31413396908,131441.64952730798,0.6076989975232817
Q92696,202135.47781235297,190826.06907685232,0.5870628691705804
Q06187,694843.1553572117,860829.4905450208,0.4945444373745526
P21281,346879.1366348483,299783.37937821896,0.49498281170328434
Q9UBR2,1059576.189246399,976439.3791661607,0.5746714652197016
P28062,1203062.2417099283,1119458.9211242467,0.4894101209296102
P08758,3477127.5426829136,3151676.6456748433,0.554362300629562
Q8IZ73,22487.253595529433,29987.2146788018,0.5544299644216505
P51812,116166.12066639283,124243.08778577833,0.5531796708064958
Q6VN20,18399.338693393296,13117.388947620128,0.7417790354349674
P04075,22369655.717622668,19732389.474082965,0.5142343232800448
Q9NSD9,834481.4588956359,905032.8962439494,0.52495958221339
Q9NVX0,101338.36593802697,115654.33566481555,0.5026100110035397
Q99873,1694792.8633858168,1574870.2718439836,0.5058640201949596
P14625,16787369.068593767,17575635.318523098,0.5752089850828329
Q9Y6W5,547967.9051729947,448677.9428988187,0.4508320232155136
P61081,293038.45777376735,261665.41620320035,0.5189160747801801
P05388,7879828.499937847,8464976.27703487,0.5490514819020036
Q6PGP7,185402.453741999,150422.48956692233,0.4439931810899249
Q15438,196655.35729786067,210976.63794409935,0.5382334408484738
Q9P2K3,35963.48707434087,32566.266685647537,0.5525591525404425
Q15172,80822.71699250871,60969.79735430437,0.45155331898300455
O15027,176151.454927293,149908.12078068967,0.4619330949832142
Q9HC16,323847.88755078235,353128.8524367797,0.5935114599792741
O75175,74174.46731686457,62693.238710635866,0.47383636937885604
Q9H3U1,786322.077815831,873196.4429767494,0.6165541066228024
P62253,524722.3556143787,567630.1762729363,0.5963369469305319
Q15477,232071.36306776365,260763.806432037,0.5166785809688712
P23378,221800.81833774367,161730.5680060296,0.43161696448153536
Q9BXR0,214692.26705064732,233672.0196877563,0.6160217708841438
Q15427,424541.6497915277,345226.81385989464,0.437994547018912
P62857,1749935.92949213,1983204.8747717796,0.5321433459677858
Q9Y3Z3,211897.98417414565,183756.50786662233,0.5110570728050091
Q13085,651679.3863663127,713268.043756371,0.5297755486548663
Q9BXJ9,697858.2009118587,728113.26591279,0.577206407810499
P50995,402184.28357767663,422975.788492624,0.5876371170804454
P11802,50965.13298713837,58404.7514445684,0.4944018361230233
O76071,110359.19277591449,104155.48483523536,0.5503164146007953
Q9GZQ3,22920.687133580665,26455.538421767535,0.589699453233353
Q9H4A3,135306.985761404,147409.36468612702,0.5488745908937984
Q05655,262608.9124760773,235302.99616697335,0.5572957454933436
Q15036,69445.95449906444,74883.27263223127,0.5948546742509732
Q02790,1891350.8569348466,1741603.0560474135,0.5274105471455245
Q8NBS9,2737166.329549003,2447021.694654117,0.5390777583158384
P82970,118175.98688346376,103809.44874978987,0.5486713909299024
Q8NEB9,49000.325618320196,46565.64345160347,0.5757287988311537
Q15717,503888.2436324584,537748.394959001,0.5895081223303384
P35754,817808.4092174503,891635.399542193,0.6334714463804139
O75340,196937.9353930177,210763.0340166843,0.5755076343970712
P08240,176299.75955037834,159117.09297343067,0.6007249836355977
O95486,255981.36519530066,209003.27013627635,0.45145698188659583
Q9H299,1074276.9091313614,974200.8178332146,0.5294517574914076
Q99543,143395.87190816665,162379.48428342433,0.5564199038020967
P49914,155688.89380448,135686.93006892467,0.49849263455371345
Q92947,88548.7812581231,73900.38414416536,0.47948155669649245
Q8NI27,48557.058861407066,54241.21276993417,0.5493792558778359
Q9NXF1,38474.9748888827,28931.534462196334,0.40906650470300804
Q96JM3,26402.439421020634,29430.6288770853,0.649185478276483
Q86UX7,1844391.34245855,1573122.8394945934,0.5338544814407182
Q9H2P9,305703.90962912,259562.44528989634,0.5148695151944854
P36405,372080.66897040396,411636.692803199,0.5383983506157672
Q9P2I0,217878.35418610202,161491.921871933,0.42979131285148264
Q9UKV3,41029.669978888,34144.528692085834,0.4614577532070874
P34913,87876.10786801606,105952.35625095999,0.4781562972161773
Q9NQP4,491689.78797467,525773.3241902418,0.5614180919030227
Q9UGI8,319087.4622029797,296146.56658229366,0.6016305840631946
Q13459,218842.50109860802,239360.697629036,0.6099920326237285
O95104,90831.12303124943,78608.3872942157,0.5031118341324281
Q14318,84537.4901243217,92034.39693685844,0.698107624347648
P40925,4781378.6116057,4955777.53677398,0.5778191381353511
O43583,371414.21879181295,394777.0477335944,0.5577030728626562
Q12972,99488.2806075173,91281.39012001573,0.5340644559698788
O43805,117630.72216617041,133643.65940235535,0.5697830399322611
P84090,516175.0847467957,536681.8373659584,0.6078639378714913
Q13535,78711.83258544213,62728.41766712974,0.46339466456399525
Q9HCE1,118114.21472099604,129922.08048037767,0.6717522288647966
P51991,329935.25001046597,366503.06735455705,0.5307783675136452
O14617,414823.83916629135,380644.87965970463,0.5462291175951197
P55036,650372.18870029,677918.1633421117,0.5437374185307433
P50570,358848.79724833666,331007.33358710265,0.5351010038156672
Q9HA64,91796.59080150728,99596.62786669459,0.6988077156457781
Q9UNP9,308133.1627907564,344491.55735207634,0.6890515579972779
Q969Z0,46923.03423879173,52658.119036724594,0.6336290617204152
Q8TEU7,37959.19048943204,33970.5640498912,0.5396972607262073
O00429,706870.2130346308,769520.289217529,0.6350664316185333
O95373,321180.04901564034,339178.8410900473,0.5581930430729447
Q6F5E8,188175.197252713,163282.959771408,0.52260581868714
Q13243,62763.327276879536,54371.9195924328,0.5684653821560128
Q14204,1599280.35205602,1350675.8976655167,0.5125505551211443
Q99961,330755.11351927737,296005.3910822643,0.5658189763343366
Q8WUH6,96679.14568018723,78586.64660472913,0.5648926817531501
Q13151,373924.48250315734,342240.0158500054,0.5585826874542315
Q9Y5B9,39003.6167766093,42959.475666296006,0.6589189487894549
Q14139,114282.3459450234,131137.653388212,0.6073211427595999
O60879,33031.08035772303,24734.179019495932,0.48331601708099686
Q9BXL7,106325.43909619276,100656.8494335907,0.6019630476637581
Q99471,731438.7535465723,753568.9633114836,0.6012444839306974
P52758,191064.0760777,209637.13814769802,0.5449153377172405
Q9UNS1,17860.9428730557,21966.188871590963,0.516614552455303
Q9Y312,57085.20822145334,49227.2564078778,0.5131368746657322
P62805,886372.594975071,841593.0964494956,0.5788785927041726
Q9BVS4,30196.9527129115,33048.3433009977,0.5886253200622367
P49459,149630.029380111,132918.00719216335,0.5285757069784267
P15374,588349.5045152827,627724.4912143897,0.5731105388632609
Q9P2E9,436519.45988391334,405548.5826525827,0.5580269944798701
Q9BQG0,261170.799560889,296960.9763298613,0.6275245791941246
P62937,54844863.78208963,50030795.592856735,0.5647570864452147
P22626,1544697.3185756903,1613001.81747148,0.6012251118815701
O00754,266890.386201815,307203.9442028297,0.6023536859966405
P38606,382922.9442317604,406806.46474820963,0.5571926216802225
Q6P1R4,57687.4277170038,55268.19492874373,0.6036295189988166
Q9Y5K5,425629.174259644,389686.80740635266,0.6234695388599802
P84103,300458.857368626,319628.142159248,0.6457652122393214
Q9ULC4,548843.0601543473,601015.4717704799,0.5566679409083821
Q9P0J7,198973.57235991047,148439.30841341967,0.4733869716509225
O43156,229037.9560557,192166.82285487535,0.5067972331738939
Q86UV5,153346.045709912,133555.24614302002,0.5817290999212121
O94979,403374.98072302464,443967.3871998687,0.6471634276967865
Q7Z442,3593697.88252132,4162312.2150608264,0.5956085578250067
P42356,26223.59378419607,20876.567425115998,0.48054142470034333
Q15042,110995.56621380313,104889.962621939,0.6040647857492778
Q12792,114510.25927413757,139253.5618264357,0.628634716910301
P85037,76883.02811080744,72377.09681017681,0.6404393018935394
Q9Y4Y9,378337.53558870364,333319.599859207,0.5693405785356107
Q96GK7,56225.38881362489,45648.07378090133,0.5870335205317881
Q99685,119254.17709445674,131834.58504730868,0.6816391858486012
O95905,69169.28232638286,75397.06901814863,0.656446551288854
P53999,6456065.035583203,5837825.960714693,0.5483218699792753
Q5VW36,156107.8607720174,179117.482473681,0.7112589036013787
Q96P11,48162.26251752176,45895.294704105465,0.6622592805629949
Q13630,235230.69477177333,219394.4849807337,0.6260049614694607
P32519,77876.7806162199,72595.264928925,0.5481624751702598
Q92974,629410.1135758954,721957.7927775597,0.6417206881322353
Q04760,2343495.1937249065,2177511.3695619865,0.6768922896333978
Q9UBU8,114715.14927927124,99101.68962184574,0.5486646670682758
P17480,68977.56676834164,75688.20832519623,0.6780281618526309
Q01844,792501.4083361812,766953.493832844,0.6460888621245828
P55209,5895475.337777227,5570326.58151883,0.655050000153018
Q9BUL8,506056.12407123967,430676.982647592,0.5393814819056281
Q00577,111680.79474922646,119821.23592105166,0.5995094912986793
P10768,1290122.4030567233,1357849.8127889934,0.5980749205146909
P46459,71186.7145144641,64065.981157781636,0.6091081695927715
P16885,2254105.96552173,1963077.2264158167,0.5393735809356947
O95260,42840.99480379614,46729.348545558925,0.7653725734596217
Q13287,236332.114436304,210592.27045588204,0.5730095269745921
Q13564,382045.8712222823,363301.04626236,0.5929695213551796
Q92572,278216.695558378,248331.30264931035,0.5293449021118266
P53396,2063128.7290973198,1934191.2080775034,0.6933046826074727
Q9BY42,111299.56796765409,102151.8590932371,0.5790321056098755
Q9BT73,80012.2814977712,72590.13418168786,0.6165367845391794
O00629,746043.9276458485,663715.512671688,0.5620760762405426
Q16775,56579.18111594394,48355.111535799304,0.5166709504962361
Q92888,795455.1243446263,686709.8392292527,0.5677872635092032
Q15257,596975.065505904,541052.730092973,0.5732898676097323
P30154,899231.0043631027,816809.1782411076,0.5944198331710224
Q15393,416629.4216227377,439203.2462448813,0.5937640874003587
Q9H840,104221.66607380183,91928.39481971659,0.570162331235553
Q9BV86,175083.71630271137,156009.82767807765,0.5304473928191733
Q15029,2651725.685604807,3049953.8136157133,0.5060763576780153
O75607,363289.9119475607,335603.331836726,0.6090618852568492
Q8TDZ2,35633.123305258974,40170.11046732157,0.6882324055479017
O60502,600127.845363103,508706.42042549566,0.510639575287175
Q8WZA9,83555.00270835248,77213.35991339987,0.5969194567241682
P39687,2790904.9686613004,3002700.88944011,0.6805387489670525
P68402,508326.326002828,540561.8544735893,0.6407677254282558
P62993,1511206.0437281367,1600047.6503406235,0.6704164337590329
O43813,175801.69627616636,191140.4971498583,0.664808898150993
O75995,370694.63644877664,325702.5879731933,0.5575493968593552
P26038,5223825.635629707,5466170.675673657,0.6604851336165745
Q05086,66624.55663630117,72214.523019313,0.632269970088816
Q5VYK3,555942.670663562,465461.2835605847,0.5191705270176874
P15927,422453.7878100037,325609.8019139424,0.45225591859039077
P40818,47672.136179358095,43037.92137673016,0.701508358975975
Q14376,218800.74567676368,236526.581765278,0.638554281380513
P49721,3300957.0512356893,2940584.77638339,0.5632808266882599
Q9NWV8,100954.47728177148,97070.7650417562,0.5975363423589531
P24941,274721.3384503843,262433.0020365333,0.6892742100606328
Q8IX12,15827.613357306365,14686.42898506823,0.7216905108126795
P62191,1123445.3510296254,1047676.8460584123,0.6374870214720934
P13807,131026.944739228,134390.19588582902,0.6298159969649775
Q92905,243542.570401232,255310.47241801597,0.6553409685445981
Q01082,114994.78131143066,123474.97406947799,0.6109699377228142
P15153,5138225.78060491,5316525.526688124,0.6027706251630864
P62714,528645.015450884,565922.1186469774,0.6768331807657577
Q9H0S4,37051.48087442147,33036.85463402427,0.5828427187946745
Q14669,67892.5784479016,58651.74250417177,0.5472150498841435
Q8N668,1155155.7496909336,1513533.2111100296,0.4836221103311923
Q9NW08,79822.7177175643,64960.376855928895,0.5420373860594597
P49756,49026.630507156835,44197.67553736057,0.6166874248116052
P29084,214624.17597034536,163612.801352354,0.47957282237899995
O75390,426335.78014770866,394450.72879845806,0.6515939832314044
Q8TDD1,12873.25348126368,11439.26035440913,0.6563736378259329
Q96HE7,783496.0978087991,736458.910591029,0.5756533850947454
Q9BY43,306293.8535119583,340726.14952414733,0.657349028909057
Q9H2U2,507894.30484174035,542335.2431435239,0.6703757763774345
P35659,361218.444516858,386855.68027762097,0.6440043247554936
P62875,97350.12585329053,106882.30886288796,0.6747632023710094
Q92845,15695.255885458768,14500.3281139954,0.6245783056629386
O76021,183091.15635379902,167174.007978306,0.6192995760278333
Q68EM7,717649.4861374503,651264.878251446,0.5986643621652352
Q96DE0,257282.916589162,219396.80588610435,0.5927197178205512
Q53HC9,134482.28319735068,143041.9156846973,0.6931577106761049
Q15024,86533.4559274889,74731.6963364269,0.6098077093430314
Q13442,1061609.2011563785,1130764.72392136,0.7398197563472528
Q16864,171201.2167554153,160465.74871351165,0.6036833786852152
Q63HN8,962705.0123789083,793717.1766004873,0.49001391773182457
P50991,4637491.6225797,4484184.37129013,0.6571388606686226
O75643,407120.0553138636,346469.230025033,0.5350448868535457
Q9UBN7,150354.64899345432,136306.86188808046,0.6700423900574017
O60888,1115691.058599526,1199506.04260048,0.6981570173526741
P46940,1328233.7510350647,1120584.1731436618,0.5674734805516624
P78330,119903.54589371492,108421.87359640103,0.5868270640004218
P06753,2665015.8747139997,2823498.4283307004,0.7031222906207637
P02786,341739.265736273,400623.4479758327,0.6357679312495611
Q562R1,6255848.060389397,5365487.42847911,0.5763347240457042
Q15813,243396.98875784467,292744.34672915,0.5987070311325406
P13693,2706905.6893867,2345691.793909233,0.5557215625170406
O60739,145107.78494634066,127848.10387216699,0.5861567502979278
P51114,419051.69122334226,450362.4090804797,0.6233289114517137
Q96HQ2,205304.322716987,179537.48462136267,0.5705643108885796
Q4VC31,115966.63440313966,110666.92526300957,0.6907874045518771
E9PAV3,6338514.090293214,6701680.362374123,0.6224798973430511
Q8NB90,37547.84218528854,39376.35236500573,0.6875394588422259
P04424,77357.00294089824,67205.01176453847,0.5777546956805963
O15371,1286086.9398972187,1384494.84480934,0.7035350900650015
Q96PZ0,144502.33230514932,134119.21193802933,0.5916578870375278
Q15046,1497153.1519606132,1591825.0714350834,0.7147283841667393
Q16877,59000.371791776735,64529.658254408925,0.7229042686048919
P52788,705365.8108137384,662522.4651364101,0.6654723230258904
O00541,53683.648583892566,59040.6888996058,0.6050369506518554
P61923,931641.274013569,959586.003621045,0.6905854402527816
Q9NZ08,607506.4387655804,501635.005163949,0.5403975781179826
P63104,13678601.452969864,14535610.125264935,0.6982189918228661
Q14764,1025426.9589816029,941610.2971464413,0.7141845907886745
Q9Y263,332543.19018866797,269790.6567330237,0.5709825880471019
Q8NBF6,90820.35210261797,84232.99074392887,0.7083875386444369
Q14683,217643.65458035597,248548.64021970797,0.5831571783031511
Q9Y547,556457.234369347,511889.0477950037,0.5997597915601951
Q04206,202883.54311073097,190163.86808268735,0.7403728737307484
P46779,1684703.912672717,1604178.41428753,0.5927071627384662
O75113,231154.03106336566,217793.43995861834,0.6004888265835047
Q86X55,770731.2158297338,797760.260317006,0.6865399388756884
Q7Z4Q2,66640.71557391663,75713.0010610746,0.6382916028683716
Q96G46,30753.1068071538,26042.50922472277,0.6587749995399079
Q5UIP0,123330.7350579375,108378.46362001968,0.6196994384918453
Q9BRG1,157614.74055594465,166713.59915027535,0.611921481309154
Q92945,906108.0893379153,811010.9125093963,0.6516036867897932
P17858,1641064.60228743,1553307.9486692136,0.6317975514469361
Q9HBL8,205915.98829679866,186868.12775386,0.7162058675328724
P13489,947056.7710677342,856528.9409513503,0.6922768530959029
P06744,15089894.219165236,16520584.466713667,0.721395431986108
P04908,1173317.3311972416,1073254.5631707776,0.6394210400432065
P18085,2187148.351628233,2067744.61831305,0.6025928309305223
O15305,272436.5535050623,285102.742225473,0.6439568790014716
P62269,6574483.562130173,6929002.195142686,0.6986043191325
P35244,561545.7272628437,573897.6029057894,0.682557382927625
Q08211,1697400.5373473868,1800640.64946461,0.7698830406466284
Q9NQL2,129761.42342536715,100369.13833484013,0.4971761528928863
P26639,1810828.3119320434,1723326.56092911,0.6342747727385818
P30260,65267.36698148357,68965.93780266606,0.6551114371773846
Q9Y5A9,52279.80209433653,55456.042156674834,0.8347688047976701
P09651,2593293.3518400933,2482372.800970697,0.6957072553513233
Q8TC07,204469.132753582,182429.521705591,0.5864086599215173
P61026,1627078.21792844,1687732.7882354334,0.6611854430839998
Q9UKK9,983186.5408616146,1032717.4975383794,0.7717289506468485
P56377,67470.19561924807,74569.43485568206,0.676711657374383
Q8NEZ2,135377.51117963428,115674.9289764304,0.6270148051217772
P07900,33262879.50682113,29623079.4348518,0.5543148662927427
Q8N9N2,100437.51063437732,97720.71681795183,0.6683271125250398
